venue_name,venue_state,conference_game,away_name,home_name,event_coord_x,event_coord_y,type,shot_made,points_scored,season
Carver-Hawkeye Arena,IA,false,Cyclones,Hawkeyes,924.0,188.0,steal,false,,2016
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1040.0,325.0,fieldgoal,true,2.0,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1040.0,318.0,fieldgoal,true,2.0,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,222.0,519.0,fieldgoal,true,3.0,2013
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,979.0,327.0,fieldgoal,true,2.0,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,57.0,554.0,threepointmade,false,,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1028.0,257.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1003.0,286.0,twopointmiss,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,910.0,516.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,866.0,41.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,1051.0,277.0,fieldgoal,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,315.0,208.0,fieldgoal,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,77.0,269.0,fieldgoal,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,108.0,281.0,fieldgoal,true,2.0,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,986.0,355.0,fieldgoal,true,2.0,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,120.0,304.0,fieldgoal,false,,2013
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,212.0,205.0,twopointmiss,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,82.0,314.0,twopointmiss,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,53.0,557.0,fieldgoal,false,,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1064.0,334.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,65.0,297.0,fieldgoal,true,2.0,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,821.0,144.0,fieldgoal,true,3.0,2017
Mackey Arena,IN,true,Hawkeyes,Boilermakers,87.0,277.0,fieldgoal,true,2.0,2016
Mackey Arena,IN,,Hawkeyes,Boilermakers,96.0,266.0,fieldgoal,true,2.0,2015
Mackey Arena,IN,true,Hawkeyes,Boilermakers,894.0,536.0,threepointmade,false,,2016
Mackey Arena,IN,true,Hawkeyes,Boilermakers,113.0,249.0,twopointmiss,false,,2016
Mackey Arena,IN,true,Hawkeyes,Boilermakers,787.0,216.0,fieldgoal,true,3.0,2016
Mackey Arena,IN,,Hawkeyes,Boilermakers,1007.0,36.0,threepointmade,false,,2015
Mackey Arena,IN,,Hawkeyes,Boilermakers,337.0,310.0,fieldgoal,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,972.0,256.0,fieldgoal,true,2.0,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,87.0,286.0,fieldgoal,false,,2015
Mackey Arena,IN,,Hawkeyes,Boilermakers,1003.0,327.0,twopointmiss,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,1024.0,332.0,twopointmade,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,1023.0,296.0,fieldgoal,true,2.0,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,1024.0,332.0,fieldgoal,true,2.0,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,1045.0,331.0,twopointmade,false,,2015
Mackey Arena,IN,,Hawkeyes,Boilermakers,862.0,113.0,fieldgoal,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,77.0,283.0,fieldgoal,true,2.0,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,824.0,294.0,twopointmiss,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,96.0,266.0,twopointmade,false,,2015
Mackey Arena,IN,true,Hawkeyes,Boilermakers,77.0,288.0,fieldgoal,false,,2016
Mackey Arena,IN,,Hawkeyes,Boilermakers,98.0,273.0,twopointmiss,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,88.0,351.0,twopointmiss,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,266.0,111.0,fieldgoal,false,,2015
Mackey Arena,IN,true,Hawkeyes,Boilermakers,873.0,393.0,fieldgoal,true,2.0,2016
Mackey Arena,IN,true,Hawkeyes,Boilermakers,1062.0,320.0,fieldgoal,false,,2016
Mackey Arena,IN,,Hawkeyes,Boilermakers,1024.0,322.0,twopointmade,false,,2014
Mackey Arena,IN,,Hawkeyes,Boilermakers,1057.0,334.0,twopointmade,false,,2015
Mackey Arena,IN,,Hawkeyes,Boilermakers,799.0,214.0,threepointmade,false,,2015
Mackey Arena,IN,true,Hawkeyes,Boilermakers,1072.0,250.0,twopointmiss,false,,2016
Mackey Arena,IN,,Hawkeyes,Boilermakers,96.0,459.0,fieldgoal,true,2.0,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,993.0,288.0,twopointmiss,false,,2016
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,122.0,303.0,twopointmiss,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,1075.0,34.0,threepointmade,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1062.0,236.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1021.0,576.0,fieldgoal,true,3.0,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,760.0,311.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,243.0,291.0,freethrow,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,797.0,360.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,157.0,464.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,342.0,336.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,345.0,286.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,146.0,331.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,230.0,294.0,freethrow,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,1048.0,324.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,132.0,366.0,steal,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,328.0,209.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,951.0,369.0,steal,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1014.0,118.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,201.0,303.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,1075.0,34.0,fieldgoal,true,3.0,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,804.0,308.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,189.0,383.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,133.0,291.0,twopointmiss,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1003.0,308.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,99.0,308.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,139.0,321.0,twopointmiss,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1034.0,286.0,twopointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,120.0,243.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,332.0,462.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,130.0,279.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,325.0,226.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,126.0,287.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,790.0,262.0,fieldgoal,true,3.0,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,140.0,34.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1014.0,338.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1028.0,335.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,818.0,257.0,turnover,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,113.0,253.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,980.0,106.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,44.0,26.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,897.0,297.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,804.0,164.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,808.0,408.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,352.0,276.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,782.0,288.0,threepointmade,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,772.0,286.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,194.0,212.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,846.0,149.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,189.0,256.0,fieldgoal,true,2.0,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,82.0,327.0,turnover,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,996.0,363.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,109.0,303.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,865.0,89.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,301.0,161.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,956.0,68.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,240.0,312.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,1068.0,379.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,74.0,320.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,109.0,304.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,966.0,452.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,165.0,214.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,251.0,291.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,690.0,425.0,turnover,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1003.0,307.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,777.0,284.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,823.0,119.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,305.0,149.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,934.0,56.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,55.0,341.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,1010.0,325.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,896.0,298.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,982.0,98.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,233.0,303.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,923.0,520.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,416.0,119.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,236.0,298.0,freethrow,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,962.0,176.0,steal,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,955.0,153.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,975.0,246.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,false,Golden Lions,Hawkeyes,825.0,449.0,rebound,false,,2013
State Farm Center,IL,true,Hawkeyes,Fighting Illini,339.0,208.0,fieldgoal,false,,2017
State Farm Center,IL,true,Hawkeyes,Fighting Illini,301.0,112.0,fieldgoal,false,,2017
State Farm Center,IL,true,Hawkeyes,Fighting Illini,903.0,89.0,threepointmade,false,,2013
State Farm Center,IL,true,Hawkeyes,Fighting Illini,1026.0,300.0,fieldgoal,false,,2016
State Farm Center,IL,,Hawkeyes,Fighting Illini,780.0,281.0,fieldgoal,false,,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,1017.0,26.0,fieldgoal,true,3.0,2016
State Farm Center,IL,true,Hawkeyes,Fighting Illini,96.0,296.0,fieldgoal,false,,2017
State Farm Center,IL,true,Hawkeyes,Fighting Illini,1051.0,335.0,threepointmiss,false,,2013
State Farm Center,IL,,Hawkeyes,Fighting Illini,164.0,260.0,twopointmade,false,,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,821.0,408.0,fieldgoal,false,,2013
State Farm Center,IL,true,Hawkeyes,Fighting Illini,116.0,331.0,twopointmiss,false,,2013
State Farm Center,IL,,Hawkeyes,Fighting Illini,1019.0,394.0,fieldgoal,false,,2015
State Farm Center,IL,,Hawkeyes,Fighting Illini,987.0,224.0,fieldgoal,false,,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,999.0,233.0,fieldgoal,false,,2016
State Farm Center,IL,,Hawkeyes,Fighting Illini,77.0,329.0,fieldgoal,true,2.0,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,1017.0,465.0,twopointmade,false,,2016
State Farm Center,IL,true,Hawkeyes,Fighting Illini,94.0,296.0,twopointmade,false,,2016
State Farm Center,IL,true,Hawkeyes,Fighting Illini,928.0,284.0,twopointmiss,false,,2013
State Farm Center,IL,true,Hawkeyes,Fighting Illini,247.0,394.0,fieldgoal,false,,2016
State Farm Center,IL,,Hawkeyes,Fighting Illini,1038.0,342.0,fieldgoal,true,2.0,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,928.0,284.0,fieldgoal,false,,2013
State Farm Center,IL,true,Hawkeyes,Fighting Illini,143.0,136.0,fieldgoal,false,,2013
State Farm Center,IL,,Hawkeyes,Fighting Illini,1052.0,94.0,fieldgoal,true,2.0,2015
State Farm Center,IL,true,Hawkeyes,Fighting Illini,81.0,23.0,fieldgoal,false,,2016
State Farm Center,IL,true,Hawkeyes,Fighting Illini,72.0,308.0,twopointmade,false,,2016
State Farm Center,IL,true,Hawkeyes,Fighting Illini,350.0,301.0,fieldgoal,false,,2017
State Farm Center,IL,true,Hawkeyes,Fighting Illini,1009.0,293.0,twopointmade,false,,2017
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,1041.0,301.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1054.0,308.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,61.0,344.0,fieldgoal,true,2.0,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,157.0,273.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1059.0,338.0,twopointmiss,false,,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,77.0,312.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,1058.0,448.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,841.0,146.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1051.0,259.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1037.0,322.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,171.0,286.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,68.0,257.0,twopointmiss,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,82.0,20.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1027.0,290.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,797.0,56.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1034.0,180.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,84.0,324.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,194.0,105.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,983.0,288.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,103.0,307.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,233.0,61.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,118.0,284.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,88.0,231.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1048.0,270.0,twopointmade,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,58.0,349.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,230.0,298.0,freethrow,true,1.0,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,150.0,242.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,894.0,382.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,199.0,283.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,236.0,300.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,89.0,248.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,74.0,243.0,fieldgoal,true,2.0,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,191.0,301.0,steal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1076.0,24.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,118.0,147.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,85.0,328.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,962.0,277.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,273.0,221.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,581.0,414.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,1047.0,331.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1035.0,314.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,219.0,513.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,1071.0,37.0,fieldgoal,true,3.0,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,82.0,329.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,605.0,61.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1019.0,280.0,twopointmiss,false,,2016
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,429.0,270.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,1040.0,279.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,894.0,291.0,rebound,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,215.0,184.0,assist,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1050.0,269.0,fieldgoal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,890.0,307.0,freethrow,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,852.0,493.0,fouldrawn,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,254.0,500.0,fieldgoal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,566.0,291.0,technicalfoul,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,277.0,256.0,turnover,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,67.0,284.0,fouldrawn,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,385.0,284.0,turnover,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1003.0,102.0,personalfoul,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,572.0,300.0,,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,102.0,338.0,fouldrawn,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1042.0,324.0,personalfoul,false,,2017
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,989.0,225.0,turnover,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,900.0,273.0,personalfoul,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,251.0,143.0,personalfoul,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1002.0,245.0,personalfoul,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,85.0,560.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,987.0,260.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,890.0,305.0,rebound,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1040.0,578.0,threepointmade,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,886.0,317.0,freethrow,true,1.0,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,796.0,269.0,steal,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,415.0,238.0,turnover,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1021.0,380.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,839.0,454.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,837.0,81.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,328.0,170.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,319.0,170.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,800.0,226.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,1020.0,334.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,133.0,320.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,249.0,291.0,freethrow,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,137.0,403.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,999.0,264.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,167.0,358.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,985.0,291.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,717.0,281.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,106.0,293.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,951.0,300.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,1040.0,23.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Pirates,Hawkeyes,930.0,399.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,156.0,390.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,370.0,191.0,steal,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,146.0,305.0,steal,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,228.0,288.0,freethrow,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,1035.0,290.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,653.0,321.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,321.0,358.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,1034.0,283.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,1035.0,272.0,fieldgoal,true,2.0,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,652.0,303.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,955.0,334.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Waves,Hawkeyes,1020.0,552.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Braves,Hawkeyes,969.0,136.0,fieldgoal,true,2.0,2014
Carver-Hawkeye Arena,IA,,Braves,Hawkeyes,804.0,219.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,,Braves,Hawkeyes,118.0,303.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Braves,Hawkeyes,1010.0,442.0,fieldgoal,true,2.0,2014
